epoch,train_loss,val_loss,val_acc,val_precision,val_recall,val_f1,val_iou,val_auroc,val_auprc,val_image_best_f1,val_image_best_threshold
79,0.3480906118856412,1.9584303796291351,0.974228226511102,0.29304139172165566,0.012391165111958044,0.023776930050316072,0.012031501105247927,0.5792613636363636,0.6300683090227328,0.7741935483870968,0.9470379948616028
80,0.32056181634140907,1.9282758633295696,0.9740578099300987,0.2732882401803726,0.014604326127348709,0.02772694437755839,0.014058370010438477,0.5302698863636364,0.5808121715007434,0.7703180212014133,0.9874703288078308
81,0.31233203007239047,1.915314753850301,0.9740537944592927,0.3147041819232993,0.02071112858528914,0.03886452749135782,0.0198173599101969,0.4758664772727273,0.5387902757263292,0.7662565905096661,0.8862680792808533
82,0.31773841283588766,1.9345669547716777,0.9707156532689145,0.13640792465086066,0.029297432352736012,0.048235036176277134,0.024713547517411817,0.49801136363636367,0.5580007219508554,0.776386404293381,0.8921822309494019
83,0.3283234607672023,1.955564151207606,0.9701184724506579,0.09249302780253586,0.020400398242154057,0.03342789155937945,0.016998050270267413,0.48046875000000006,0.5371532698808948,0.7716814159292036,0.9830506443977356
84,0.3145637062386932,1.9695346852143605,0.9721564041940789,0.06398618922982681,0.007286309474738892,0.013082835183603758,0.006584489487166263,0.5730539772727273,0.5958746171746043,0.7783783783783783,0.8694894313812256
85,0.2938053862792309,1.9169946511586506,0.9738276431435033,0.32146255267092566,0.029994990265896394,0.054870161884378245,0.02820899705982335,0.4590767045454546,0.5237057727580913,0.7692307692307693,0.9640819430351257
86,0.288074254989624,1.9662572244803111,0.9741276791221217,0.1274207746478873,0.0036716911974532794,0.007137705948704672,0.0035816353041606356,0.47504261363636363,0.5393124088206839,0.7686832740213523,0.45196014642715454
87,0.2977616839876799,1.9710159798463185,0.9745502672697368,0.3194643711142994,0.00423607896355577,0.008361287738446903,0.004198195027527087,0.5087357954545455,0.5498486154107254,0.7654320987654321,0.6618359684944153
88,0.29083811359427797,1.9614531596501668,0.9742124858655428,0.3297593519180367,0.017553093669344867,0.03333192844713915,0.016948426086370844,0.5227698863636364,0.5491058892825057,0.7884267631103076,0.9498097896575928
89,0.288044937999449,1.9443256358305614,0.9745317961040296,0.3789649415692821,0.008637035252040357,0.016889147916447078,0.008516492105674536,0.5496732954545455,0.5862598373938904,0.7667844522968199,0.8683177828788757
90,0.2746413777643275,1.9655345181624095,0.9744990298622533,0.3501674107142857,0.007958501645602531,0.015563285527384563,0.00784267163265051,0.4663068181818182,0.5337564317998715,0.7564766839378239,0.3207125663757324
91,0.2739849754861582,1.9430083433787029,0.9742330450760691,0.3048885077186964,0.01352628207973721,0.025903369381075847,0.013121631929919535,0.49451704545454545,0.5448211362893274,0.7640845070422536,0.7663958072662354
92,0.29187340546991225,1.9358618557453156,0.9733788741262336,0.2574442435201929,0.02708427133734535,0.049012238715193106,0.025121756111333316,0.4646022727272728,0.5177640888674249,0.7652173913043477,0.910462498664856
93,0.2782384852104098,1.9391609132289886,0.9745303505345395,0.30104119511090993,0.004217054656833214,0.008317594526647572,0.00417616508725987,0.49321022727272723,0.5527737071136305,0.7630662020905924,0.23309510946273804
94,0.26325748568383334,1.9669949213663738,0.9745377390008224,0.3281056541477507,0.0050414412814773005,0.009930300532114217,0.004989925998455947,0.49575284090909094,0.5439245640994191,0.7547169811320755,0.11900240182876587
95,0.26753038961753667,1.9304699301719666,0.9714434171977796,0.18395395647251225,0.03709105667340973,0.06173445424272649,0.03185035939882379,0.49123579545454543,0.5438615778604204,0.7736185383244206,0.9969351291656494
96,0.26081996557311476,1.9125828345616658,0.9727910092002467,0.15233400641406342,0.016265782247785254,0.029393059112707773,0.014915739157740483,0.4812642045454545,0.5402226015761166,0.7670753064798599,0.9639717936515808
97,0.2583229621158582,1.9228258828322093,0.9739771792763158,0.3060565275908479,0.021630636743546004,0.04040559589665833,0.020619366850635024,0.44465909090909084,0.5265972876236342,0.7654320987654321,0.9731786251068115
98,0.258830726146698,1.9496940473715465,0.9739758943256579,0.2803975256059223,0.01753406936262231,0.033004285185671486,0.0167790325810582,0.4844318181818182,0.5403567829553638,0.7716814159292036,0.9411265254020691
99,0.255572046214175,1.9715974032878876,0.9744548596833882,0.29467275494672757,0.006138509635811355,0.01202648809154046,0.006049621898631336,0.46421874999999996,0.5313156743468767,0.7512864493996569,0.22132672369480133
100,0.27205147434060817,1.9473991493384044,0.9712961297286185,0.10124852946757239,0.01691895011192634,0.028993066875312425,0.014709774170783346,0.4850852272727273,0.5385887225221182,0.7678571428571428,0.9759878516197205
